id,name,description,address,latitude,longitude,city_id,opening_hours,rating,user_rating,types,phone_number,createdAt,updatedAt
1182,Tour Wisata Banyuwangi,-,"Jl. Letjen S Parman No.73, Pakis, Kec. Banyuwangi, Kabupaten Banyuwangi, Jawa Timur 68419, Indonesia",-8.241230099999997,114.3547418,15,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,5,20,tourist_attraction|point_of_interest|establishment,0852-3600-0500,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1183,"Pemancingan ""MBAH WIRYO""",-,"Widororejo Rt.01 Rw04, Pondok, Bakalan, Kec. Polokarto, Kabupaten Sukoharjo, Jawa Tengah 57555, Indonesia",-7.624565,110.8734483,7,Monday: 8:00?AM?–?12:00?AM|Tuesday: 8:00?AM?–?12:00?AM|Wednesday: 8:00?AM?–?12:00?AM|Thursday: 8:00?AM?–?12:00?AM|Friday: 8:00?AM?–?12:00?AM|Saturday: 8:00?AM?–?12:00?AM|Sunday: 8:00?AM?–?12:00?AM,4.7,34,tourist_attraction|point_of_interest|establishment,0858-6798-7178,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1184,Ratu Boko,"Archaeological site featuring a mix of Buddhist & Hindu structures, stone temples & caves.","Jl. Raya Piyungan - Prambanan No.2, Gatak, Bokoharjo, Kec. Prambanan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 5572, Indonesia",-7.7705416,110.4894158,5,Monday: 7:00?AM?–?5:00?PM|Tuesday: 7:00?AM?–?5:00?PM|Wednesday: 7:00?AM?–?5:00?PM|Thursday: 7:00?AM?–?5:00?PM|Friday: 7:00?AM?–?5:00?PM|Saturday: 7:00?AM?–?5:00?PM|Sunday: 7:00?AM?–?5:00?PM,4.6,14251,tourist_attraction|point_of_interest|establishment,(0274) 496510,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1185,Pemandian Sumber Waras,-,"Dusun Gadog, Dusun Mondoloko, Taman Suruh, Kec. Glagah, Kabupaten Banyuwangi, Jawa Timur 68462, Indonesia",-8.177795600000001,114.3018678,15,Monday: 7:00?AM?–?4:00?PM|Tuesday: 7:00?AM?–?4:00?PM|Wednesday: 7:00?AM?–?4:00?PM|Thursday: 7:00?AM?–?4:00?PM|Friday: 7:00?AM?–?4:00?PM|Saturday: 7:00?AM?–?4:00?PM|Sunday: 7:00?AM?–?4:00?PM,4.3,359,tourist_attraction|point_of_interest|establishment,0822-3257-0982,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1186,Trekking sentul,-,"Kp curug, Bojong Koneng, Kec. Babakan Madang, Kabupaten Bogor, Jawa Barat 16810, Indonesia",-6.624390000000001,106.9066011,8,Monday: 7:00?AM?–?7:00?PM|Tuesday: 6:00?AM?–?7:00?PM|Wednesday: 6:00?AM?–?8:00?PM|Thursday: 6:00?AM?–?8:00?PM|Friday: 6:00?AM?–?8:00?PM|Saturday: 6:00?AM?–?9:00?PM|Sunday: 6:00?AM?–?8:30?PM,5,1,tourist_attraction|point_of_interest|establishment,0815-1312-3698,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1187,JPL 194,-,"Jl. Ikan Hiu No.03, Sukabumi, Kec. Mayangan, Kota Probolinggo, Jawa Timur 67219, Indonesia",-7.742410199999999,113.2136339,12,-,5,2,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1188,Panggung Krapyak,Former royal lodge built in the late 1700s with a smooth white facade broken only by arched windows.,"Yogyakarta, Krapyak Kulon, panggung, krpayak, Bantul Regency, Special Region of Yogyakarta 55188, Indonesia",-7.8276355,110.3606071,5,-,4.6,2829,tourist_attraction|point_of_interest|establishment,0898-6627-230,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1189,Fellah Stable,-,"9W92+J7R, Jatisari, Mranggen, Kec. Polokarto, Kabupaten Sukoharjo, Jawa Tengah 57513, Indonesia",-7.630877700000001,110.9006491,7,-,5,23,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1190,Tegal Anggur,-,"6973+7W6, Gg. Rajawali, Tegalrejo, Kec. Tegalrejo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55244, Indonesia",-7.786830900000001,110.3547699,5,Monday: 8:00?AM?–?5:00?PM|Tuesday: 8:00?AM?–?5:00?PM|Wednesday: 8:00?AM?–?5:00?PM|Thursday: 8:00?AM?–?5:00?PM|Friday: 8:00?AM?–?5:00?PM|Saturday: 8:00?AM?–?5:00?PM|Sunday: 8:00?AM?–?5:00?PM,5,8,tourist_attraction|point_of_interest|establishment,0838-6982-3799,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1191,Wisata Kampung Seni dan Budaya Banyu Kalen,-,"Jl. Genting Tambak Dalam No.17, Genting Kalianak, Kec. Asem Rowo, Surabaya, Jawa Timur 60183, Indonesia",-7.2413592,112.7107221,2,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.3,14,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1192,Puncak Moyeng,-,"65XH+QCW, Sekaro, Giripurwo, Kec. Girimulyo, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55674, Indonesia",-7.750509900000001,110.1785867,19,-,4.5,99,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1193,Tambak Ndayak,-,"4JQX+GCP, Sawah, Mulyorejo, Kec. Tirto, Kabupaten Pekalongan, Jawa Tengah 51151, Indonesia",-6.861158199999998,109.6485842,14,-,5,1,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1194,KAMPOENG ALPUKAT,-,"Q633+5PC, Krajan Kulon, Parangharjo, Kec. Songgon, Kabupaten Banyuwangi, Jawa Timur 68463, Indonesia",-8.2470691,114.2042743,15,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: Closed|Friday: Closed|Saturday: Open 24 hours|Sunday: Open 24 hours,5,2,tourist_attraction|point_of_interest|establishment,0857-3736-6436,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1195,Banyuwangi Night Amazing,-,"J5M7+QR6, Jl. Hasanudin, Dusun Krajan, Genteng Wetan, Kec. Genteng, Kabupaten Banyuwangi, Jawa Timur 68465, Indonesia",-8.365587399999999,114.1645301,15,Monday: 2:00?–?10:00?PM|Tuesday: 2:00?–?10:00?PM|Wednesday: 2:00?–?10:00?PM|Thursday: 2:00?–?10:00?PM|Friday: 2:00?–?10:00?PM|Saturday: 2:00?–?10:00?PM|Sunday: 2:00?–?10:00?PM,4.2,260,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1196,Sepot mancing,-,"4M6F+3R8, Kauman, Pekalongan Timur, Pekalongan City, Central Java, Indonesia",-6.889836200000001,109.6745916,14,-,5,1,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1197,Tanjakan Watuceleng,-,"GG6W+H38, Jl. Dr. Sulistyo, Penisinan, Merden, Kec. Purwanegara, Kab. Banjarnegara, Jawa Tengah 53472, Indonesia",-7.4885932,109.5451932,28,-,4.3,6,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1198,BENDUNG KARANGTAMBAK,-,"FXVP+RXC, Dusun Sumberdadi, Kandangan, Kec. Pesanggaran, Kabupaten Banyuwangi, Jawa Timur 68488, Indonesia",-8.505884,113.9866385,15,-,4.7,3,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1199,Pesona Pariwisata dieng,-,"RT.02/RW.01, Woroyoso, Pasurenan, Kec. Batur, Kab. Banjarnegara, Jawa Tengah 53456, Indonesia",-7.210581100000001,109.8501676,28,Monday: 9:00?AM?–?5:00?PM|Tuesday: 9:00?AM?–?5:00?PM|Wednesday: 9:00?AM?–?5:00?PM|Thursday: 9:00?AM?–?5:00?PM|Friday: 9:00?AM?–?5:00?PM|Saturday: 9:00?AM?–?5:00?PM|Sunday: 9:00?AM?–?5:00?PM,5,1,tourist_attraction|point_of_interest|establishment,0896-0352-5055,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1200,Ekowisata SIMANJA (Konservasi Mangrove Jagapati),-,"Unnamed Road, Cigadung, Kutawaru, Kec. Cilacap Tengah, Kabupaten Cilacap, Jawa Tengah 53215, Indonesia",-7.703050899999998,108.9736535,11,Monday: 8:00?AM?–?5:00?PM|Tuesday: 8:00?AM?–?5:00?PM|Wednesday: 8:00?AM?–?5:00?PM|Thursday: 8:00?AM?–?5:00?PM|Friday: 8:00?AM?–?5:00?PM|Saturday: 8:00?AM?–?5:00?PM|Sunday: 8:00?AM?–?5:00?PM,4.6,16,tourist_attraction|point_of_interest|establishment,0831-0279-6551,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1201,Tepas Salapan Lawang Dasakreta,-,"9RX4+H4C, RT.04/RW.02, Paledang, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16122, Indonesia",-6.6010597,106.8052666,8,-,4.7,15,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1202,Pojokan Bukit Bidadari,-,"Bojong Koneng, Babakan Madang, Bogor Regency, West Java, Indonesia",-6.6141016,106.9095314,8,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,3.7,3,tourist_attraction|point_of_interest|establishment,0838-7358-8506,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1203,Kamboja Park,-,"7HWV+G6Q, Gayamprit, Kec. Klaten Sel., Kabupaten Klaten, Jawa Tengah 57423, Indonesia",-7.703674899999999,110.5930949,33,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,3.9,248,tourist_attraction|park|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1204,Pemancingan barokah,-,"griya permai, Jl. Menur, RT.009/RW.006, Pinang, Kec. Pinang, Kota Tangerang, Banten 15145, Indonesia",-6.214116199999999,106.6959917,10,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4,1,tourist_attraction|point_of_interest|establishment,0882-2377-2012,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1205,Buper polokarto,-,"9W6C+32Q, Tiga, Polokarto, Kec. Polokarto, Kabupaten Sukoharjo, Jawa Tengah 57555, Indonesia",-7.6397983,110.9201135,7,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,5,1,tourist_attraction|point_of_interest|establishment,0888-9143-733,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1206,ISMAIL GEO CONSULTANT,-,"Barongan RT 02, Barongan, Sumberagung, Jetis, Bantul Regency, Special Region of Yogyakarta 55781, Indonesia",-7.913783799999999,110.374977,17,-,5,1,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1207,"""SB Enterprise"" Pekalongan",-,"4J4P+4H3, Jl. Wonoprojo, Mijen, Pacar, Kec. Tirto, Kabupaten Pekalongan, Jawa Tengah 51151, Indonesia",-6.894740399999999,109.6364287,14,-,4.8,4,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1208,Tugu Pekalongan Kota Batik,-,"Jl. Raya Pantura No.57, Kedungmiri, Karanganyar, Kec. Batang, Kabupaten Batang, Jawa Tengah 51216, Indonesia",-6.904081799999999,109.7057112,14,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.4,431,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1209,Kali Proyek,-,"9VGG+F78, Jl. Kali Proyek, Dranan, Cangkol, Kec. Mojolaban, Kabupaten Sukoharjo, Jawa Tengah 57555, Indonesia",-7.623837900000002,110.875706,7,-,4,1,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1210,Sapari dam camping ground,-,"54GM+WRJ, Kedungtangkil, Karangsari, Kec. Pengasih, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55652, Indonesia",-7.821500899999999,110.1337589,19,-,5,2,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1211,Kolam Pemancingan Ikan FAMILY,-,"8J9V+472, Jl. Soka, Krajan, Kedawung, Kec. Petanahan, Kabupaten Kebumen, Jawa Tengah 54361, Indonesia",-7.681522499999999,109.6434145,30,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: 1:00?–?5:00?PM|Saturday: Open 24 hours|Sunday: Open 24 hours,4,2,tourist_attraction|point_of_interest|establishment,0813-2647-9991,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1212,Kebun durian musang king BNA,-,"MERDEN BATOKAN RT 10/6, Batokan, Merden, Kec. Purwanegara, Kab. Banjarnegara, Jawa Tengah 53472, Indonesia",-7.4788003,109.5430771,28,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Closed|Sunday: Open 24 hours,5,1,tourist_attraction|point_of_interest|establishment,0813-2854-6408,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1213,area wisata girikarto,-,"WCGW+HV6, Dawung, Girikarto, Kec. Panggang, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55872, Indonesia",-8.073591799999999,110.4471251,20,-,4,4,tourist_attraction|point_of_interest|establishment,0822-3672-7565,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1214,Umbul Pule,-,"Jalan Umbul, Jl. Gunungsari, Salamrejo, Sumbergondo, Kec. Glenmore, Kabupaten Banyuwangi, Jawa Timur 68466, Indonesia",-8.2792317,114.0921784,15,Monday: 8:00?AM?–?5:00?PM|Tuesday: 8:00?AM?–?5:00?PM|Wednesday: 8:00?AM?–?5:00?PM|Thursday: 8:00?AM?–?5:00?PM|Friday: 8:00?AM?–?5:00?PM|Saturday: 8:00?AM?–?5:00?PM|Sunday: 8:00?AM?–?5:00?PM,4.2,682,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1215,Kampung Wisata Sayidan,-,"Jl. Sayidan GM No.2 no 63, RT.12/RW.04, Prawirodirjan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55121, Indonesia",-7.802506000000001,110.3703076,16,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.9,16,tourist_attraction|point_of_interest|establishment,0838-6954-6223,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1216,Air Terjun Selogiri,-,"V9XF+J44, Selogiri, Ketapang, Kec. Kalipuro, Kabupaten Banyuwangi, Jawa Timur 68455, Indonesia",-8.100978999999999,114.3728397,15,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.6,34,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1217,Kantor SPTN Wilayah I Tegaldlimo Taman Nasional Alas Purwo,-,"C9V2+GC4, Kaliagung, Kendalrejo, Kec. Tegaldlimo, Kabupaten Banyuwangi, Jawa Timur 68484, Indonesia",-8.556240699999998,114.3510746,15,Monday: 7:30?AM?–?4:00?PM|Tuesday: 7:30?AM?–?4:00?PM|Wednesday: 7:30?AM?–?4:00?PM|Thursday: 7:30?AM?–?4:00?PM|Friday: 7:30?AM?–?4:00?PM|Saturday: Closed|Sunday: Closed,4.5,327,tourist_attraction|park|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1218,Sumur jalatunda,-,"RV22+RJH, Sidomulyo, Pekasiran, Kec. Batur, Kab. Banjarnegara, Jawa Tengah 53456, Indonesia",-7.197212800000001,109.8520676,28,-,5,2,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1219,Wisata Goa sodong,-,"R87F+6P5, Pelinggihan, Grogol, Kec. Giri, Kabupaten Banyuwangi, Jawa Timur 68425, Indonesia",-8.186993600000001,114.3243464,15,Monday: 7:30?AM?–?5:00?PM|Tuesday: 7:30?AM?–?5:00?PM|Wednesday: 7:30?AM?–?5:00?PM|Thursday: 7:30?AM?–?5:00?PM|Friday: 7:30?AM?–?5:00?PM|Saturday: 7:30?AM?–?5:00?PM|Sunday: 7:30?AM?–?5:00?PM,4.4,270,tourist_attraction|point_of_interest|establishment,0852-3662-2999,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1220,Air Terjun LEPO Dlingo,Picturesque waterfall that drops into a small pool surrounded by limestone cliffs.,"Dusun, Jl. Pokoh, Pokoh I, Dlingo, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783, Indonesia",-7.949129899999999,110.4719945,20,Monday: 6:00?AM?–?5:00?PM|Tuesday: 6:00?AM?–?5:00?PM|Wednesday: 6:00?AM?–?5:00?PM|Thursday: 6:00?AM?–?5:00?PM|Friday: 6:00?AM?–?5:00?PM|Saturday: 6:00?AM?–?5:00?PM|Sunday: 6:00?AM?–?5:00?PM,4.2,1346,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1221,Pillow Lava and Foraminifera Fossil Parang Ireng Beach Geosite,-,"898F+6F, Purworejo, Kalipait, Kec. Tegaldlimo, Kabupaten Banyuwangi, Jawa Timur, Indonesia",-8.684405,114.3737269,15,-,5,1,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1222,Taman Pandanaran,-,"2C68+VVQ, Jl. Pandanaran, Mugassari, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50249, Indonesia",-6.987793600000001,110.4172262,4,-,4.4,1865,tourist_attraction|park|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1223,Wisata Alam Pesona Tapak Jaran Adventure Park,-,"3JMJ+PG5, Bulu, Bejiharjo, Kec. Karangmojo, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55891, Indonesia",-7.915744399999999,110.6313482,20,-,4.6,20,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1224,Monumen Pekalongan,-,"4M69+W76, Bendan, Pekalongan Barat, Pekalongan City, Central Java 51119, Indonesia",-6.887712899999999,109.6681562,14,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.5,1247,tourist_attraction|park|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1225,Kedung Wunut,-,"Unnamed Road, Q7G7+66V, Dusun Ledok, Jelun, Kec. Licin, Kabupaten Banyuwangi, Jawa Timur 68454, Indonesia",-8.224388000000001,114.2630317,15,-,4,1,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1226,"Rumpit, Bukit Tourism and Sport",-,"FFRC+6QC, Krajan, Salamerta, Kec. Mandiraja, Kab. Banjarnegara, Jawa Tengah 53474, Indonesia",-7.509444500000002,109.4718782,28,-,4.3,53,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1227,Dukuh Sempor Tourist Village,-,"Dukuh, Donokerto, Kec. Turi, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55551, Indonesia",-7.6673321,110.374761,18,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.1,268,tourist_attraction|store|point_of_interest|establishment,0878-3633-5544,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1228,Sumber Seliwung,-,"Unnamed Road, R8W2+5XP, Dusun Krajan, Pesucen, Kec. Kalipuro, Kabupaten Banyuwangi, Jawa Timur 68455, Indonesia",-8.1545474,114.3024441,15,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,3.7,12,tourist_attraction|point_of_interest|establishment,0853-3587-5284,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1229,Kebon Duren Nanggulan,-,"Jl. Masjid, Angin - Angin, Banyuroto, Kec. Nanggulan, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55671, Indonesia",-7.788952600000001,110.1838245,19,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,5,2,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1230,Bale Banjar Sangkring,"Sleek, hangarlike space displaying paintings, sculptures & installations by contemporary artists.","Jl. Nitiprayan No.88, RT.01/RW.20, Sanggrahan, Ngestiharjo, Kec. Kasihan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55182, Indonesia",-7.812286299999998,110.343125,5,-,4.6,1157,art_gallery|tourist_attraction|point_of_interest|establishment,(0274) 381032,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1231,Lukis Wajah Jogja,-,"Ps. Beringharjo, Jl. Margo Mulyo, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122, Indonesia",-7.7989897,110.3652335,5,Monday: 4:00?PM?–?12:00?AM|Tuesday: 4:00?PM?–?12:00?AM|Wednesday: 4:00?PM?–?12:00?AM|Thursday: 4:00?PM?–?12:00?AM|Friday: 4:00?PM?–?12:00?AM|Saturday: 4:00?PM?–?12:00?AM|Sunday: 4:00?PM?–?12:00?AM,5,5,tourist_attraction|point_of_interest|establishment,0822-7947-0106,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1232,Curug cibingbin,-,"9WV4+XQ7, Bojong Koneng, Babakan Madang, Bogor Regency, West Java 16810, Indonesia",-6.6050777,106.9069143,8,-,4.6,75,tourist_attraction|point_of_interest|establishment,0857-7427-7133,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1233,Pujasera Bukit Indah Regency,-,"XC48+G56, Tinjomoyo, Banyumanik, Semarang City, Central Java 50262, Indonesia",-7.043723699999999,110.4153997,4,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: Closed|Friday: Closed|Saturday: Closed|Sunday: 7:00?AM?–?12:00?PM,4.5,67,tourist_attraction|food|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1234,WISATA BANYU BINAU,-,"Q684+74R, Krajan, Songgon, Banyuwangi Regency, East Java, Indonesia",-8.2342734,114.2052692,15,Monday: 8:00?AM?–?4:00?PM|Tuesday: 8:00?AM?–?4:00?PM|Wednesday: 8:00?AM?–?4:00?PM|Thursday: 8:00?AM?–?4:00?PM|Friday: 8:00?AM?–?4:00?PM|Saturday: 8:00?AM?–?4:00?PM|Sunday: 8:00?AM?–?4:00?PM,4.3,3,tourist_attraction|point_of_interest|establishment,0812-5203-9929,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1235,Air Terjun Kalibendo,-,"R7PF+P7R, Dusun Krajan, Kp. Anyar, Kec. Glagah, Kabupaten Banyuwangi, Jawa Timur 68432, Indonesia",-8.1631375,114.2731259,15,Monday: 5:30?AM?–?5:00?PM|Tuesday: 5:30?AM?–?5:00?PM|Wednesday: 5:30?AM?–?5:00?PM|Thursday: 5:30?AM?–?5:00?PM|Friday: 5:30?AM?–?5:00?PM|Saturday: 5:30?AM?–?5:00?PM|Sunday: 5:30?AM?–?5:00?PM,4.4,27,tourist_attraction|point_of_interest|establishment,-,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1236,Hordeng Coffee Trip ( Tracking & Explore Curug ),Rural tourist destination for exploring coffee country & waterfalls with homestay accommodation.,"Jl. Gunungwangun No.Rt.05/04, Cibadak, Kec. Jonggol, Kabupaten Bogor, Jawa Barat 16830, Indonesia",-6.595034599999999,106.9628913,8,Monday: 7:00?AM?–?3:00?PM|Tuesday: 7:00?AM?–?3:00?PM|Wednesday: 7:00?AM?–?3:00?PM|Thursday: 7:00?AM?–?3:00?PM|Friday: 7:00?AM?–?3:00?PM|Saturday: 7:00?AM?–?3:00?PM|Sunday: 7:00?AM?–?3:00?PM,4.5,282,tourist_attraction|point_of_interest|establishment,0821-1212-0639,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
1237,My Seafood - Seafood & Ikan Bakar,-,"Jl. Pajajaran Indah No.1, RT.06/RW.13, Baranangsiang, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16143, Indonesia",-6.612126900000001,106.8144315,8,Monday: 11:00?AM?–?8:00?PM|Tuesday: 11:00?AM?–?8:00?PM|Wednesday: 11:00?AM?–?8:00?PM|Thursday: 11:00?AM?–?8:00?PM|Friday: 11:00?AM?–?9:00?PM|Saturday: 11:00?AM?–?9:00?PM|Sunday: 11:00?AM?–?9:00?PM,4.5,696,tourist_attraction|restaurant|point_of_interest|food|establishment,0812-6060-1068,10/13/2023 9:38:52.000 PM,10/13/2023 9:38:52.000 PM
